Time.[FiscalWeekKey],Location.[LocationKey],Activity.[ActivityKey],Item.[ItemKey],Version.[VersionKey],Transport.[TransportKey],Product.[ProductKey],Material Production Planned WIP
W3-2017,5041,Act-6505-5041,3,0,0,3,50
W0-2017,5042,Act-6000-5042,1,0,0,1,75
W1-2017,5042,Act-6000-5042,1,0,0,1,25
W2-2017,5042,Act-6000-5042,1,0,0,1,75
W3-2017,5042,Act-6000-5042,1,0,0,1,100
W0-2017,5042,Act-6000-5042,2,0,0,2,50
W1-2017,5042,Act-6000-5042,2,0,0,2,75
W2-2017,5042,Act-6000-5042,2,0,0,2,75
W3-2017,5042,Act-6000-5042,2,0,0,2,100
W0-2017,5042,Act-6000-5042,3,0,0,3,50
W1-2017,5042,Act-6000-5042,3,0,0,3,100
W2-2017,5042,Act-6000-5042,3,0,0,3,100
W3-2017,5042,Act-6000-5042,3,0,0,3,50
W0-2017,5042,Act-6500-5042,1,0,0,1,100
W1-2017,5042,Act-6500-5042,1,0,0,1,75
W2-2017,5042,Act-6500-5042,1,0,0,1,50
W3-2017,5042,Act-6500-5042,1,0,0,1,75
W0-2017,5042,Act-6500-5042,2,0,0,2,25
W1-2017,5042,Act-6500-5042,2,0,0,2,75
W2-2017,5042,Act-6500-5042,2,0,0,2,100
W3-2017,5042,Act-6500-5042,2,0,0,2,25
W0-2017,5042,Act-6500-5042,3,0,0,3,75
W1-2017,5042,Act-6500-5042,3,0,0,3,100
W2-2017,5042,Act-6500-5042,3,0,0,3,25
W3-2017,5042,Act-6500-5042,3,0,0,3,75
W0-2017,5043,Act-6001-5043,1,0,0,1,50
W1-2017,5043,Act-6001-5043,1,0,0,1,25
W2-2017,5043,Act-6001-5043,1,0,0,1,25
W3-2017,5043,Act-6001-5043,1,0,0,1,25
W0-2017,5043,Act-6001-5043,2,0,0,2,75
W1-2017,5043,Act-6001-5043,2,0,0,2,50
W2-2017,5043,Act-6001-5043,2,0,0,2,100
W3-2017,5043,Act-6001-5043,2,0,0,2,50
W0-2017,5043,Act-6001-5043,3,0,0,3,25
W1-2017,5043,Act-6001-5043,3,0,0,3,75
W2-2017,5043,Act-6001-5043,3,0,0,3,75
W3-2017,5043,Act-6001-5043,3,0,0,3,75
W0-2017,5043,Act-6501-5043,1,0,0,1,50
W1-2017,5043,Act-6501-5043,1,0,0,1,50
W2-2017,5043,Act-6501-5043,1,0,0,1,25
W3-2017,5043,Act-6501-5043,1,0,0,1,100
W0-2017,5043,Act-6501-5043,2,0,0,2,50
W1-2017,5043,Act-6501-5043,2,0,0,2,50
W2-2017,5043,Act-6501-5043,2,0,0,2,25
W3-2017,5043,Act-6501-5043,2,0,0,2,100
W0-2017,5043,Act-6501-5043,3,0,0,3,75
W1-2017,5043,Act-6501-5043,3,0,0,3,100
W2-2017,5043,Act-6501-5043,3,0,0,3,25
W3-2017,5043,Act-6501-5043,3,0,0,3,75
W0-2017,5044,Act-6002-5044,1,0,0,1,50
W1-2017,5044,Act-6002-5044,1,0,0,1,75
W2-2017,5044,Act-6002-5044,1,0,0,1,25
W3-2017,5044,Act-6002-5044,1,0,0,1,100
W0-2017,5044,Act-6002-5044,2,0,0,2,100
W1-2017,5044,Act-6002-5044,2,0,0,2,100
W2-2017,5044,Act-6002-5044,2,0,0,2,100
W3-2017,5044,Act-6002-5044,2,0,0,2,100
W0-2017,5044,Act-6002-5044,3,0,0,3,25
W1-2017,5044,Act-6002-5044,3,0,0,3,100
W2-2017,5044,Act-6002-5044,3,0,0,3,75
W3-2017,5044,Act-6002-5044,3,0,0,3,25
W0-2017,5044,Act-6502-5044,1,0,0,1,75
W1-2017,5044,Act-6502-5044,1,0,0,1,50
W2-2017,5044,Act-6502-5044,1,0,0,1,50
W3-2017,5044,Act-6502-5044,1,0,0,1,100
W0-2017,5044,Act-6502-5044,2,0,0,2,25
W1-2017,5044,Act-6502-5044,2,0,0,2,50
W2-2017,5044,Act-6502-5044,2,0,0,2,50
W3-2017,5044,Act-6502-5044,2,0,0,2,25
W0-2017,5044,Act-6502-5044,3,0,0,3,100
W1-2017,5044,Act-6502-5044,3,0,0,3,100
W2-2017,5044,Act-6502-5044,3,0,0,3,50
W3-2017,5044,Act-6502-5044,3,0,0,3,100
W0-2017,5045,Act-6003-5045,1,0,0,1,75
W1-2017,5045,Act-6003-5045,1,0,0,1,100
W2-2017,5045,Act-6003-5045,1,0,0,1,100
W3-2017,5045,Act-6003-5045,1,0,0,1,25
W0-2017,5045,Act-6003-5045,2,0,0,2,75
W1-2017,5045,Act-6003-5045,2,0,0,2,25
W2-2017,5045,Act-6003-5045,2,0,0,2,25
W3-2017,5045,Act-6003-5045,2,0,0,2,50
W0-2017,5045,Act-6003-5045,3,0,0,3,25
W1-2017,5045,Act-6003-5045,3,0,0,3,50
W2-2017,5045,Act-6003-5045,3,0,0,3,75
W3-2017,5045,Act-6003-5045,3,0,0,3,25
W0-2017,5045,Act-6503-5045,1,0,0,1,50
W1-2017,5045,Act-6503-5045,1,0,0,1,100
W2-2017,5045,Act-6503-5045,1,0,0,1,75
W3-2017,5045,Act-6503-5045,1,0,0,1,50
W0-2017,5045,Act-6503-5045,2,0,0,2,100
W1-2017,5045,Act-6503-5045,2,0,0,2,100
W2-2017,5045,Act-6503-5045,2,0,0,2,75
W3-2017,5045,Act-6503-5045,2,0,0,2,75
W0-2017,5045,Act-6503-5045,3,0,0,3,100
W1-2017,5045,Act-6503-5045,3,0,0,3,100
W2-2017,5045,Act-6503-5045,3,0,0,3,50
W3-2017,5045,Act-6503-5045,3,0,0,3,100
W0-2017,5046,Act-6004-5046,1,0,0,1,25
W1-2017,5046,Act-6004-5046,1,0,0,1,25
W2-2017,5046,Act-6004-5046,1,0,0,1,100
W3-2017,5046,Act-6004-5046,1,0,0,1,50
W0-2017,5046,Act-6004-5046,2,0,0,2,75
W1-2017,5046,Act-6004-5046,2,0,0,2,100
W2-2017,5046,Act-6004-5046,2,0,0,2,100
W3-2017,5046,Act-6004-5046,2,0,0,2,75
W0-2017,5046,Act-6004-5046,3,0,0,3,25
W1-2017,5046,Act-6004-5046,3,0,0,3,50
W2-2017,5046,Act-6004-5046,3,0,0,3,50
W3-2017,5046,Act-6004-5046,3,0,0,3,25
W0-2017,5046,Act-6504-5046,1,0,0,1,100
W1-2017,5046,Act-6504-5046,1,0,0,1,100
W2-2017,5046,Act-6504-5046,1,0,0,1,25
W3-2017,5046,Act-6504-5046,1,0,0,1,100
W0-2017,5046,Act-6504-5046,2,0,0,2,75
W1-2017,5046,Act-6504-5046,2,0,0,2,50
W2-2017,5046,Act-6504-5046,2,0,0,2,100
W3-2017,5046,Act-6504-5046,2,0,0,2,50
W0-2017,5046,Act-6504-5046,3,0,0,3,100
W1-2017,5046,Act-6504-5046,3,0,0,3,50
W2-2017,5046,Act-6504-5046,3,0,0,3,50
W3-2017,5046,Act-6504-5046,3,0,0,3,25
W0-2017,5047,Act-6005-5047,1,0,0,1,75
W1-2017,5047,Act-6005-5047,1,0,0,1,25
W2-2017,5047,Act-6005-5047,1,0,0,1,50
W3-2017,5047,Act-6005-5047,1,0,0,1,100
W0-2017,5047,Act-6005-5047,2,0,0,2,50
W1-2017,5047,Act-6005-5047,2,0,0,2,100
W2-2017,5047,Act-6005-5047,2,0,0,2,100
W3-2017,5047,Act-6005-5047,2,0,0,2,75
W0-2017,5047,Act-6005-5047,3,0,0,3,50
W1-2017,5047,Act-6005-5047,3,0,0,3,25
W2-2017,5047,Act-6005-5047,3,0,0,3,25
W3-2017,5047,Act-6005-5047,3,0,0,3,50
W0-2017,5047,Act-6505-5047,1,0,0,1,25
W1-2017,5047,Act-6505-5047,1,0,0,1,100
W2-2017,5047,Act-6505-5047,1,0,0,1,100
W3-2017,5047,Act-6505-5047,1,0,0,1,50
W0-2017,5047,Act-6505-5047,2,0,0,2,50
W1-2017,5047,Act-6505-5047,2,0,0,2,25
W2-2017,5047,Act-6505-5047,2,0,0,2,100
W3-2017,5047,Act-6505-5047,2,0,0,2,25
W0-2017,5047,Act-6505-5047,3,0,0,3,75
W1-2017,5047,Act-6505-5047,3,0,0,3,50
W2-2017,5047,Act-6505-5047,3,0,0,3,50
W3-2017,5047,Act-6505-5047,3,0,0,3,25
W0-2017,5048,Act-6000-5048,1,0,0,1,75
W1-2017,5048,Act-6000-5048,1,0,0,1,75
W2-2017,5048,Act-6000-5048,1,0,0,1,100
W3-2017,5048,Act-6000-5048,1,0,0,1,75
W0-2017,5048,Act-6000-5048,2,0,0,2,25
W1-2017,5048,Act-6000-5048,2,0,0,2,25
W2-2017,5048,Act-6000-5048,2,0,0,2,25
W3-2017,5048,Act-6000-5048,2,0,0,2,100
W0-2017,5048,Act-6000-5048,3,0,0,3,75
W1-2017,5048,Act-6000-5048,3,0,0,3,100
W2-2017,5048,Act-6000-5048,3,0,0,3,75
W3-2017,5048,Act-6000-5048,3,0,0,3,50
W0-2017,5048,Act-6500-5048,1,0,0,1,50
W1-2017,5048,Act-6500-5048,1,0,0,1,100
W2-2017,5048,Act-6500-5048,1,0,0,1,50
W3-2017,5048,Act-6500-5048,1,0,0,1,25
W0-2017,5048,Act-6500-5048,2,0,0,2,50
W1-2017,5048,Act-6500-5048,2,0,0,2,75
W2-2017,5048,Act-6500-5048,2,0,0,2,75
W3-2017,5048,Act-6500-5048,2,0,0,2,100
W0-2017,5048,Act-6500-5048,3,0,0,3,75
W1-2017,5048,Act-6500-5048,3,0,0,3,75
W2-2017,5048,Act-6500-5048,3,0,0,3,100
W3-2017,5048,Act-6500-5048,3,0,0,3,100
W0-2017,5049,Act-6001-5049,1,0,0,1,50
W1-2017,5049,Act-6001-5049,1,0,0,1,50
W2-2017,5049,Act-6001-5049,1,0,0,1,100
W3-2017,5049,Act-6001-5049,1,0,0,1,75
W0-2017,5049,Act-6001-5049,2,0,0,2,50
W1-2017,5049,Act-6001-5049,2,0,0,2,50
W2-2017,5049,Act-6001-5049,2,0,0,2,50
W3-2017,5049,Act-6001-5049,2,0,0,2,25
W0-2017,5049,Act-6001-5049,3,0,0,3,75
W1-2017,5049,Act-6001-5049,3,0,0,3,50
W2-2017,5049,Act-6001-5049,3,0,0,3,25
W3-2017,5049,Act-6001-5049,3,0,0,3,100
W0-2017,5049,Act-6501-5049,1,0,0,1,25
W1-2017,5049,Act-6501-5049,1,0,0,1,50
W2-2017,5049,Act-6501-5049,1,0,0,1,75
W3-2017,5049,Act-6501-5049,1,0,0,1,25
W0-2017,5049,Act-6501-5049,2,0,0,2,25
W1-2017,5049,Act-6501-5049,2,0,0,2,50
W2-2017,5049,Act-6501-5049,2,0,0,2,75
W3-2017,5049,Act-6501-5049,2,0,0,2,50
W0-2017,5049,Act-6501-5049,3,0,0,3,25
W1-2017,5049,Act-6501-5049,3,0,0,3,50
W2-2017,5049,Act-6501-5049,3,0,0,3,25
W3-2017,5049,Act-6501-5049,3,0,0,3,75
W0-2017,5050,Act-6002-5050,1,0,0,1,75
W1-2017,5050,Act-6002-5050,1,0,0,1,75
W2-2017,5050,Act-6002-5050,1,0,0,1,100
W3-2017,5050,Act-6002-5050,1,0,0,1,25
W0-2017,5050,Act-6002-5050,2,0,0,2,100
W1-2017,5050,Act-6002-5050,2,0,0,2,75
W2-2017,5050,Act-6002-5050,2,0,0,2,50
W3-2017,5050,Act-6002-5050,2,0,0,2,25
W0-2017,5050,Act-6002-5050,3,0,0,3,75
W1-2017,5050,Act-6002-5050,3,0,0,3,100
W2-2017,5050,Act-6002-5050,3,0,0,3,25
W3-2017,5050,Act-6002-5050,3,0,0,3,75
W0-2017,5050,Act-6502-5050,1,0,0,1,50
W1-2017,5050,Act-6502-5050,1,0,0,1,50
W2-2017,5050,Act-6502-5050,1,0,0,1,50
W3-2017,5050,Act-6502-5050,1,0,0,1,50
W0-2017,5050,Act-6502-5050,2,0,0,2,50
W1-2017,5050,Act-6502-5050,2,0,0,2,50
W2-2017,5050,Act-6502-5050,2,0,0,2,100
W3-2017,5050,Act-6502-5050,2,0,0,2,25
W0-2017,5050,Act-6502-5050,3,0,0,3,75
W1-2017,5050,Act-6502-5050,3,0,0,3,75
W2-2017,5050,Act-6502-5050,3,0,0,3,25
W3-2017,5050,Act-6502-5050,3,0,0,3,100
W0-2017,5051,Act-6003-5051,1,0,0,1,100
W1-2017,5051,Act-6003-5051,1,0,0,1,75
W2-2017,5051,Act-6003-5051,1,0,0,1,75
W3-2017,5051,Act-6003-5051,1,0,0,1,50
W0-2017,5051,Act-6003-5051,2,0,0,2,100
W1-2017,5051,Act-6003-5051,2,0,0,2,75
W2-2017,5051,Act-6003-5051,2,0,0,2,100
W3-2017,5051,Act-6003-5051,2,0,0,2,25
W0-2017,5051,Act-6003-5051,3,0,0,3,50
W1-2017,5051,Act-6003-5051,3,0,0,3,50
W2-2017,5051,Act-6003-5051,3,0,0,3,25
W3-2017,5051,Act-6003-5051,3,0,0,3,75
W0-2017,5051,Act-6503-5051,1,0,0,1,50
W1-2017,5051,Act-6503-5051,1,0,0,1,50
W2-2017,5051,Act-6503-5051,1,0,0,1,50
W3-2017,5051,Act-6503-5051,1,0,0,1,25
W0-2017,5051,Act-6503-5051,2,0,0,2,100
W1-2017,5051,Act-6503-5051,2,0,0,2,25
W2-2017,5051,Act-6503-5051,2,0,0,2,25
W3-2017,5051,Act-6503-5051,2,0,0,2,50
W0-2017,5051,Act-6503-5051,3,0,0,3,50
W1-2017,5051,Act-6503-5051,3,0,0,3,25
W2-2017,5051,Act-6503-5051,3,0,0,3,100
W3-2017,5051,Act-6503-5051,3,0,0,3,100
W0-2017,5052,Act-6004-5052,1,0,0,1,100
W1-2017,5052,Act-6004-5052,1,0,0,1,50
W2-2017,5052,Act-6004-5052,1,0,0,1,100
W3-2017,5052,Act-6004-5052,1,0,0,1,100
W0-2017,5052,Act-6004-5052,2,0,0,2,75
W1-2017,5052,Act-6004-5052,2,0,0,2,100
W2-2017,5052,Act-6004-5052,2,0,0,2,100
W3-2017,5052,Act-6004-5052,2,0,0,2,25
W0-2017,5052,Act-6004-5052,3,0,0,3,75
W1-2017,5052,Act-6004-5052,3,0,0,3,25
W2-2017,5052,Act-6004-5052,3,0,0,3,25
W3-2017,5052,Act-6004-5052,3,0,0,3,25
W0-2017,5052,Act-6504-5052,1,0,0,1,100
W1-2017,5052,Act-6504-5052,1,0,0,1,25
W2-2017,5052,Act-6504-5052,1,0,0,1,25
W3-2017,5052,Act-6504-5052,1,0,0,1,25
W0-2017,5052,Act-6504-5052,2,0,0,2,100
W1-2017,5052,Act-6504-5052,2,0,0,2,25
W2-2017,5052,Act-6504-5052,2,0,0,2,25
W3-2017,5052,Act-6504-5052,2,0,0,2,100
W0-2017,5052,Act-6504-5052,3,0,0,3,50
W1-2017,5052,Act-6504-5052,3,0,0,3,100
W2-2017,5052,Act-6504-5052,3,0,0,3,100
W3-2017,5052,Act-6504-5052,3,0,0,3,100
W0-2017,5053,Act-6005-5053,1,0,0,1,100
W1-2017,5053,Act-6005-5053,1,0,0,1,75
W2-2017,5053,Act-6005-5053,1,0,0,1,25
W3-2017,5053,Act-6005-5053,1,0,0,1,50
W0-2017,5053,Act-6005-5053,2,0,0,2,75
W1-2017,5053,Act-6005-5053,2,0,0,2,100
W2-2017,5053,Act-6005-5053,2,0,0,2,50
W3-2017,5053,Act-6005-5053,2,0,0,2,100
W0-2017,5053,Act-6005-5053,3,0,0,3,100
W1-2017,5053,Act-6005-5053,3,0,0,3,100
W2-2017,5053,Act-6005-5053,3,0,0,3,50
W3-2017,5053,Act-6005-5053,3,0,0,3,75
W0-2017,5053,Act-6505-5053,1,0,0,1,75
W1-2017,5053,Act-6505-5053,1,0,0,1,25
W2-2017,5053,Act-6505-5053,1,0,0,1,50
W3-2017,5053,Act-6505-5053,1,0,0,1,50
W0-2017,5053,Act-6505-5053,2,0,0,2,50
W1-2017,5053,Act-6505-5053,2,0,0,2,100
W2-2017,5053,Act-6505-5053,2,0,0,2,25
W3-2017,5053,Act-6505-5053,2,0,0,2,50
W0-2017,5053,Act-6505-5053,3,0,0,3,50
W1-2017,5053,Act-6505-5053,3,0,0,3,50
W2-2017,5053,Act-6505-5053,3,0,0,3,25
W3-2017,5053,Act-6505-5053,3,0,0,3,100
W0-2017,5054,Act-6000-5054,1,0,0,1,25
W1-2017,5054,Act-6000-5054,1,0,0,1,100
W2-2017,5054,Act-6000-5054,1,0,0,1,50
W3-2017,5054,Act-6000-5054,1,0,0,1,25
W0-2017,5054,Act-6000-5054,2,0,0,2,100
W1-2017,5054,Act-6000-5054,2,0,0,2,100
W2-2017,5054,Act-6000-5054,2,0,0,2,75
W3-2017,5054,Act-6000-5054,2,0,0,2,25
W0-2017,5054,Act-6000-5054,3,0,0,3,50
W1-2017,5054,Act-6000-5054,3,0,0,3,100
W2-2017,5054,Act-6000-5054,3,0,0,3,100
W3-2017,5054,Act-6000-5054,3,0,0,3,100
W0-2017,5054,Act-6500-5054,1,0,0,1,100
W1-2017,5054,Act-6500-5054,1,0,0,1,50
W2-2017,5054,Act-6500-5054,1,0,0,1,75
W3-2017,5054,Act-6500-5054,1,0,0,1,75
W0-2017,5054,Act-6500-5054,2,0,0,2,75
W1-2017,5054,Act-6500-5054,2,0,0,2,25
W2-2017,5054,Act-6500-5054,2,0,0,2,50
W3-2017,5054,Act-6500-5054,2,0,0,2,100
W0-2017,5054,Act-6500-5054,3,0,0,3,75
W1-2017,5054,Act-6500-5054,3,0,0,3,75
W2-2017,5054,Act-6500-5054,3,0,0,3,50
W3-2017,5054,Act-6500-5054,3,0,0,3,100
W0-2017,5055,Act-6001-5055,1,0,0,1,75
W1-2017,5055,Act-6001-5055,1,0,0,1,75
W2-2017,5055,Act-6001-5055,1,0,0,1,50
W3-2017,5055,Act-6001-5055,1,0,0,1,50
W0-2017,5055,Act-6001-5055,2,0,0,2,100
W1-2017,5055,Act-6001-5055,2,0,0,2,75
W2-2017,5055,Act-6001-5055,2,0,0,2,75
W3-2017,5055,Act-6001-5055,2,0,0,2,75
W0-2017,5055,Act-6001-5055,3,0,0,3,50
W1-2017,5055,Act-6001-5055,3,0,0,3,50
W2-2017,5055,Act-6001-5055,3,0,0,3,50
W3-2017,5055,Act-6001-5055,3,0,0,3,75
W0-2017,5055,Act-6501-5055,1,0,0,1,75
W1-2017,5055,Act-6501-5055,1,0,0,1,25
W2-2017,5055,Act-6501-5055,1,0,0,1,25
W3-2017,5055,Act-6501-5055,1,0,0,1,100
W0-2017,5055,Act-6501-5055,2,0,0,2,50
W1-2017,5055,Act-6501-5055,2,0,0,2,50
W2-2017,5055,Act-6501-5055,2,0,0,2,25
W3-2017,5055,Act-6501-5055,2,0,0,2,75
W0-2017,5055,Act-6501-5055,3,0,0,3,25
W1-2017,5055,Act-6501-5055,3,0,0,3,75
W2-2017,5055,Act-6501-5055,3,0,0,3,75
W3-2017,5055,Act-6501-5055,3,0,0,3,25
W0-2017,5056,Act-6002-5056,1,0,0,1,50
W1-2017,5056,Act-6002-5056,1,0,0,1,50
W2-2017,5056,Act-6002-5056,1,0,0,1,100
W3-2017,5056,Act-6002-5056,1,0,0,1,50
W0-2017,5056,Act-6002-5056,2,0,0,2,100
W1-2017,5056,Act-6002-5056,2,0,0,2,50
W2-2017,5056,Act-6002-5056,2,0,0,2,25
W3-2017,5056,Act-6002-5056,2,0,0,2,50
W0-2017,5056,Act-6002-5056,3,0,0,3,50
W1-2017,5056,Act-6002-5056,3,0,0,3,50
W2-2017,5056,Act-6002-5056,3,0,0,3,75
W3-2017,5056,Act-6002-5056,3,0,0,3,25
W0-2017,5056,Act-6502-5056,1,0,0,1,50
W1-2017,5056,Act-6502-5056,1,0,0,1,25
W2-2017,5056,Act-6502-5056,1,0,0,1,50
W3-2017,5056,Act-6502-5056,1,0,0,1,100
W0-2017,5056,Act-6502-5056,2,0,0,2,50
W1-2017,5056,Act-6502-5056,2,0,0,2,50
W2-2017,5056,Act-6502-5056,2,0,0,2,50
W3-2017,5056,Act-6502-5056,2,0,0,2,50
W0-2017,5056,Act-6502-5056,3,0,0,3,100
W1-2017,5056,Act-6502-5056,3,0,0,3,100
W2-2017,5056,Act-6502-5056,3,0,0,3,25
W3-2017,5056,Act-6502-5056,3,0,0,3,50
W0-2017,5057,Act-6003-5057,1,0,0,1,100
W1-2017,5057,Act-6003-5057,1,0,0,1,75
W2-2017,5057,Act-6003-5057,1,0,0,1,75
W3-2017,5057,Act-6003-5057,1,0,0,1,25
W0-2017,5057,Act-6003-5057,2,0,0,2,50
W1-2017,5057,Act-6003-5057,2,0,0,2,100
W2-2017,5057,Act-6003-5057,2,0,0,2,100
W3-2017,5057,Act-6003-5057,2,0,0,2,25
W0-2017,5057,Act-6003-5057,3,0,0,3,25
W1-2017,5057,Act-6003-5057,3,0,0,3,50
W2-2017,5057,Act-6003-5057,3,0,0,3,100
W3-2017,5057,Act-6003-5057,3,0,0,3,50
W0-2017,5057,Act-6503-5057,1,0,0,1,75
W1-2017,5057,Act-6503-5057,1,0,0,1,50
W2-2017,5057,Act-6503-5057,1,0,0,1,75
W3-2017,5057,Act-6503-5057,1,0,0,1,25
W0-2017,5057,Act-6503-5057,2,0,0,2,25
W1-2017,5057,Act-6503-5057,2,0,0,2,100
W2-2017,5057,Act-6503-5057,2,0,0,2,25
W3-2017,5057,Act-6503-5057,2,0,0,2,25
W0-2017,5057,Act-6503-5057,3,0,0,3,75
W1-2017,5057,Act-6503-5057,3,0,0,3,100
W2-2017,5057,Act-6503-5057,3,0,0,3,75
W3-2017,5057,Act-6503-5057,3,0,0,3,25
W0-2017,5058,Act-6004-5058,1,0,0,1,25
W1-2017,5058,Act-6004-5058,1,0,0,1,50
W2-2017,5058,Act-6004-5058,1,0,0,1,50
W3-2017,5058,Act-6004-5058,1,0,0,1,75
W0-2017,5058,Act-6004-5058,2,0,0,2,25
W1-2017,5058,Act-6004-5058,2,0,0,2,25
W2-2017,5058,Act-6004-5058,2,0,0,2,25
W3-2017,5058,Act-6004-5058,2,0,0,2,75
W0-2017,5058,Act-6004-5058,3,0,0,3,25
W1-2017,5058,Act-6004-5058,3,0,0,3,50
W2-2017,5058,Act-6004-5058,3,0,0,3,50
W3-2017,5058,Act-6004-5058,3,0,0,3,50
W0-2017,5058,Act-6504-5058,1,0,0,1,75
W1-2017,5058,Act-6504-5058,1,0,0,1,25
W2-2017,5058,Act-6504-5058,1,0,0,1,25
W3-2017,5058,Act-6504-5058,1,0,0,1,75
W0-2017,5058,Act-6504-5058,2,0,0,2,50
W1-2017,5058,Act-6504-5058,2,0,0,2,50
W2-2017,5058,Act-6504-5058,2,0,0,2,25
W3-2017,5058,Act-6504-5058,2,0,0,2,25
W0-2017,5058,Act-6504-5058,3,0,0,3,50
W1-2017,5058,Act-6504-5058,3,0,0,3,100
W2-2017,5058,Act-6504-5058,3,0,0,3,25
W3-2017,5058,Act-6504-5058,3,0,0,3,25
W0-2017,5059,Act-6005-5059,1,0,0,1,75
W1-2017,5059,Act-6005-5059,1,0,0,1,25
W2-2017,5059,Act-6005-5059,1,0,0,1,50
W3-2017,5059,Act-6005-5059,1,0,0,1,100
W0-2017,5059,Act-6005-5059,2,0,0,2,100
W1-2017,5059,Act-6005-5059,2,0,0,2,25
W2-2017,5059,Act-6005-5059,2,0,0,2,75
W3-2017,5059,Act-6005-5059,2,0,0,2,100
W0-2017,5059,Act-6005-5059,3,0,0,3,25
W1-2017,5059,Act-6005-5059,3,0,0,3,50
W2-2017,5059,Act-6005-5059,3,0,0,3,25
W3-2017,5059,Act-6005-5059,3,0,0,3,100
W0-2017,5059,Act-6505-5059,1,0,0,1,50
W1-2017,5059,Act-6505-5059,1,0,0,1,25
W2-2017,5059,Act-6505-5059,1,0,0,1,100
W3-2017,5059,Act-6505-5059,1,0,0,1,100
W0-2017,5059,Act-6505-5059,2,0,0,2,25
W1-2017,5059,Act-6505-5059,2,0,0,2,50
W2-2017,5059,Act-6505-5059,2,0,0,2,50
W3-2017,5059,Act-6505-5059,2,0,0,2,25
W0-2017,5059,Act-6505-5059,3,0,0,3,100
W1-2017,5059,Act-6505-5059,3,0,0,3,50
W2-2017,5059,Act-6505-5059,3,0,0,3,75
W3-2017,5059,Act-6505-5059,3,0,0,3,25
W0-2017,5060,Act-6000-5060,1,0,0,1,100
W1-2017,5060,Act-6000-5060,1,0,0,1,50
W2-2017,5060,Act-6000-5060,1,0,0,1,75
W3-2017,5060,Act-6000-5060,1,0,0,1,25
W0-2017,5060,Act-6000-5060,2,0,0,2,100
W1-2017,5060,Act-6000-5060,2,0,0,2,50
W2-2017,5060,Act-6000-5060,2,0,0,2,75
W3-2017,5060,Act-6000-5060,2,0,0,2,50
W0-2017,5060,Act-6000-5060,3,0,0,3,25
W1-2017,5060,Act-6000-5060,3,0,0,3,50
W2-2017,5060,Act-6000-5060,3,0,0,3,25
W3-2017,5060,Act-6000-5060,3,0,0,3,100
W0-2017,5060,Act-6500-5060,1,0,0,1,100
W1-2017,5060,Act-6500-5060,1,0,0,1,50
W2-2017,5060,Act-6500-5060,1,0,0,1,100
W3-2017,5060,Act-6500-5060,1,0,0,1,100
W0-2017,5060,Act-6500-5060,2,0,0,2,100
W1-2017,5060,Act-6500-5060,2,0,0,2,50
W2-2017,5060,Act-6500-5060,2,0,0,2,50
W3-2017,5060,Act-6500-5060,2,0,0,2,25
W0-2017,5060,Act-6500-5060,3,0,0,3,25
W1-2017,5060,Act-6500-5060,3,0,0,3,25
W2-2017,5060,Act-6500-5060,3,0,0,3,50
W3-2017,5060,Act-6500-5060,3,0,0,3,50
W0-2017,5061,Act-6001-5061,1,0,0,1,75
W1-2017,5061,Act-6001-5061,1,0,0,1,25
W2-2017,5061,Act-6001-5061,1,0,0,1,100
W3-2017,5061,Act-6001-5061,1,0,0,1,25
W0-2017,5061,Act-6001-5061,2,0,0,2,50
W1-2017,5061,Act-6001-5061,2,0,0,2,100
W2-2017,5061,Act-6001-5061,2,0,0,2,25
W3-2017,5061,Act-6001-5061,2,0,0,2,25
W0-2017,5061,Act-6001-5061,3,0,0,3,75
W1-2017,5061,Act-6001-5061,3,0,0,3,50
W2-2017,5061,Act-6001-5061,3,0,0,3,25
W3-2017,5061,Act-6001-5061,3,0,0,3,50
W0-2017,5061,Act-6501-5061,1,0,0,1,50
W1-2017,5061,Act-6501-5061,1,0,0,1,50
W2-2017,5061,Act-6501-5061,1,0,0,1,25
W3-2017,5061,Act-6501-5061,1,0,0,1,75
W0-2017,5061,Act-6501-5061,2,0,0,2,75
W1-2017,5061,Act-6501-5061,2,0,0,2,75
W2-2017,5061,Act-6501-5061,2,0,0,2,75
W3-2017,5061,Act-6501-5061,2,0,0,2,25
W0-2017,5061,Act-6501-5061,3,0,0,3,25
W1-2017,5061,Act-6501-5061,3,0,0,3,25
W2-2017,5061,Act-6501-5061,3,0,0,3,25
W3-2017,5061,Act-6501-5061,3,0,0,3,100
W0-2017,5062,Act-6002-5062,1,0,0,1,75
W1-2017,5062,Act-6002-5062,1,0,0,1,50
W2-2017,5062,Act-6002-5062,1,0,0,1,50
W3-2017,5062,Act-6002-5062,1,0,0,1,75
W0-2017,5062,Act-6002-5062,2,0,0,2,25
W1-2017,5062,Act-6002-5062,2,0,0,2,50
W2-2017,5062,Act-6002-5062,2,0,0,2,25
W3-2017,5062,Act-6002-5062,2,0,0,2,75
W0-2017,5062,Act-6002-5062,3,0,0,3,25
W1-2017,5062,Act-6002-5062,3,0,0,3,50
W2-2017,5062,Act-6002-5062,3,0,0,3,75
W3-2017,5062,Act-6002-5062,3,0,0,3,75
W0-2017,5062,Act-6502-5062,1,0,0,1,75
W1-2017,5062,Act-6502-5062,1,0,0,1,75
W2-2017,5062,Act-6502-5062,1,0,0,1,25
