Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Item.[ItemKey],Location.[LocationKey],Version.[VersionKey],Material Production Graph Association,Material Production Min Qty,Material Production Multiple Qty,Material Production Priority,Material Production Qty Per,No Build
Act-5077-76,0,2,2,76,0,1,50,25,1,1,
Act-5077-76,0,3,3,76,0,1,50,25,1,1,
Act-5077-76,0,0,0,76,0,1,50,25,1,1,
Act-5078-77,0,1,1,77,0,1,50,25,1,1,
Act-5078-77,0,2,2,77,0,1,50,25,1,1,
Act-5078-77,0,3,3,77,0,1,50,25,1,1,
Act-5078-77,0,0,0,77,0,1,50,25,1,1,
Act-5079-78,0,1,1,78,0,1,50,25,1,1,
Act-5079-78,0,2,2,78,0,1,50,25,1,1,
Act-5079-78,0,3,3,78,0,1,50,25,1,1,
Act-5079-78,0,0,0,78,0,1,50,25,1,1,
Act-5000-79,0,1,1,79,0,1,50,25,1,1,
Act-5000-79,0,2,2,79,0,1,50,25,1,1,
Act-5000-79,0,3,3,79,0,1,50,25,1,1,
Act-5000-79,0,0,0,79,0,1,50,25,1,1,
Act-5001-80,0,1,1,80,0,1,50,25,1,1,
Act-5001-80,0,2,2,80,0,1,50,25,1,1,
Act-5001-80,0,3,3,80,0,1,50,25,1,1,
Act-5001-80,0,0,0,80,0,1,50,25,1,1,
Act-5002-81,0,1,1,81,0,1,50,25,1,1,
Act-5002-81,0,2,2,81,0,1,50,25,1,1,
Act-5002-81,0,3,3,81,0,1,50,25,1,1,
Act-5002-81,0,0,0,81,0,1,50,25,1,1,
Act-5003-82,0,1,1,82,0,1,50,25,1,1,
Act-5003-82,0,2,2,82,0,1,50,25,1,1,
Act-5003-82,0,3,3,82,0,1,50,25,1,1,
Act-5003-82,0,0,0,82,0,1,50,25,1,1,
Act-5004-83,0,1,1,83,0,1,50,25,1,1,
Act-5004-83,0,2,2,83,0,1,50,25,1,1,
Act-5004-83,0,3,3,83,0,1,50,25,1,1,
Act-5004-83,0,0,0,83,0,1,50,25,1,1,
Act-5005-84,0,1,1,84,0,1,50,25,1,1,
Act-5005-84,0,2,2,84,0,1,50,25,1,1,
Act-5005-84,0,3,3,84,0,1,50,25,1,1,
Act-5005-84,0,0,0,84,0,1,50,25,1,1,
Act-5006-85,0,1,1,85,0,1,50,25,1,1,
Act-5006-85,0,2,2,85,0,1,50,25,1,1,
Act-5006-85,0,3,3,85,0,1,50,25,1,1,
Act-5006-85,0,0,0,85,0,1,50,25,1,1,
Act-5007-86,0,1,1,86,0,1,50,25,1,1,
Act-5007-86,0,2,2,86,0,1,50,25,1,1,
Act-5007-86,0,3,3,86,0,1,50,25,1,1,
Act-5007-86,0,0,0,86,0,1,50,25,1,1,
Act-5008-87,0,1,1,87,0,1,50,25,1,1,
Act-5008-87,0,2,2,87,0,1,50,25,1,1,
Act-5008-87,0,3,3,87,0,1,50,25,1,1,
Act-5008-87,0,0,0,87,0,1,50,25,1,1,
Act-5009-88,0,1,1,88,0,1,50,25,1,1,
Act-5009-88,0,2,2,88,0,1,50,25,1,1,
Act-5009-88,0,3,3,88,0,1,50,25,1,1,
Act-5009-88,0,0,0,88,0,1,50,25,1,1,
Act-5010-89,0,1,1,89,0,1,50,25,1,1,
Act-5010-89,0,2,2,89,0,1,50,25,1,1,
Act-5010-89,0,3,3,89,0,1,50,25,1,1,
Act-5010-89,0,0,0,89,0,1,50,25,1,1,
Act-5011-90,0,1,1,90,0,1,50,25,1,1,
Act-5011-90,0,2,2,90,0,1,50,25,1,1,
Act-5011-90,0,3,3,90,0,1,50,25,1,1,
Act-5011-90,0,0,0,90,0,1,50,25,1,1,
Act-5012-91,0,1,1,91,0,1,50,25,1,1,
Act-5012-91,0,2,2,91,0,1,50,25,1,1,
Act-5012-91,0,3,3,91,0,1,50,25,1,1,
Act-5012-91,0,0,0,91,0,1,50,25,1,1,
Act-5013-92,0,1,1,92,0,1,50,25,1,1,
Act-5013-92,0,2,2,92,0,1,50,25,1,1,
Act-5013-92,0,3,3,92,0,1,50,25,1,1,
Act-5013-92,0,0,0,92,0,1,50,25,1,1,
Act-5014-93,0,1,1,93,0,1,50,25,1,1,
Act-5014-93,0,2,2,93,0,1,50,25,1,1,
Act-5014-93,0,3,3,93,0,1,50,25,1,1,
Act-5014-93,0,0,0,93,0,1,50,25,1,1,
Act-5015-94,0,1,1,94,0,1,50,25,1,1,
Act-5015-94,0,2,2,94,0,1,50,25,1,1,
Act-5015-94,0,3,3,94,0,1,50,25,1,1,
Act-5015-94,0,0,0,94,0,1,50,25,1,1,
Act-5016-95,0,1,1,95,0,1,50,25,1,1,
Act-5016-95,0,2,2,95,0,1,50,25,1,1,
Act-5016-95,0,3,3,95,0,1,50,25,1,1,
Act-5016-95,0,0,0,95,0,1,50,25,1,1,
Act-5017-96,0,1,1,96,0,1,50,25,1,1,
Act-5017-96,0,2,2,96,0,1,50,25,1,1,
Act-5017-96,0,3,3,96,0,1,50,25,1,1,
Act-5017-96,0,0,0,96,0,1,50,25,1,1,
Act-5018-97,0,1,1,97,0,1,50,25,1,1,
Act-5018-97,0,2,2,97,0,1,50,25,1,1,
Act-5018-97,0,3,3,97,0,1,50,25,1,1,
Act-5018-97,0,0,0,97,0,1,50,25,1,1,
Act-5019-98,0,1,1,98,0,1,50,25,1,1,
Act-5019-98,0,2,2,98,0,1,50,25,1,1,
Act-5019-98,0,3,3,98,0,1,50,25,1,1,
Act-5019-98,0,0,0,98,0,1,50,25,1,1,
Act-5020-99,0,1,1,99,0,1,50,25,1,1,
Act-5020-99,0,2,2,99,0,1,50,25,1,1,
Act-5020-99,0,3,3,99,0,1,50,25,1,1,
Act-5020-99,0,0,0,99,0,1,50,25,1,1,
Act-6000-5000,0,1,1,5000,0,1,50,25,1,1,
Act-6000-5000,0,2,2,5000,0,1,50,25,1,1,
Act-6000-5000,0,3,3,5000,0,1,50,25,1,1,
Act-6500-5000,0,1,1,5000,0,1,50,25,1,1,
Act-6500-5000,0,2,2,5000,0,1,50,25,1,1,
Act-6500-5000,0,3,3,5000,0,1,50,25,1,1,
Act-6001-5001,0,1,1,5001,0,1,50,25,1,1,
Act-6001-5001,0,2,2,5001,0,1,50,25,1,1,
Act-6001-5001,0,3,3,5001,0,1,50,25,1,1,
Act-6501-5001,0,1,1,5001,0,1,50,25,1,1,
Act-6501-5001,0,2,2,5001,0,1,50,25,1,1,
Act-6501-5001,0,3,3,5001,0,1,50,25,1,1,
Act-6002-5002,0,1,1,5002,0,1,50,25,1,1,
Act-6002-5002,0,2,2,5002,0,1,50,25,1,1,
Act-6002-5002,0,3,3,5002,0,1,50,25,1,1,
Act-6502-5002,0,1,1,5002,0,1,50,25,1,1,
Act-6502-5002,0,2,2,5002,0,1,50,25,1,1,
Act-6502-5002,0,3,3,5002,0,1,50,25,1,1,
Act-6003-5003,0,1,1,5003,0,1,50,25,1,1,
Act-6003-5003,0,2,2,5003,0,1,50,25,1,1,
Act-6003-5003,0,3,3,5003,0,1,50,25,1,1,
Act-6503-5003,0,1,1,5003,0,1,50,25,1,1,
Act-6503-5003,0,2,2,5003,0,1,50,25,1,1,
Act-6503-5003,0,3,3,5003,0,1,50,25,1,1,
Act-6004-5004,0,1,1,5004,0,1,50,25,1,1,
Act-6004-5004,0,2,2,5004,0,1,50,25,1,1,
Act-6004-5004,0,3,3,5004,0,1,50,25,1,1,
Act-6504-5004,0,1,1,5004,0,1,50,25,1,1,
Act-6504-5004,0,2,2,5004,0,1,50,25,1,1,
Act-6504-5004,0,3,3,5004,0,1,50,25,1,1,
Act-6005-5005,0,1,1,5005,0,1,50,25,1,1,
Act-6005-5005,0,2,2,5005,0,1,50,25,1,1,
Act-6005-5005,0,3,3,5005,0,1,50,25,1,1,
Act-6505-5005,0,1,1,5005,0,1,50,25,1,1,
Act-6505-5005,0,2,2,5005,0,1,50,25,1,1,
Act-6505-5005,0,3,3,5005,0,1,50,25,1,1,
Act-6000-5006,0,1,1,5006,0,1,50,25,1,1,
Act-6000-5006,0,2,2,5006,0,1,50,25,1,1,
Act-6000-5006,0,3,3,5006,0,1,50,25,1,1,
Act-6500-5006,0,1,1,5006,0,1,50,25,1,1,
Act-6500-5006,0,2,2,5006,0,1,50,25,1,1,
Act-6500-5006,0,3,3,5006,0,1,50,25,1,1,
Act-6001-5007,0,1,1,5007,0,1,50,25,1,1,
Act-6001-5007,0,2,2,5007,0,1,50,25,1,1,
Act-6001-5007,0,3,3,5007,0,1,50,25,1,1,
Act-6501-5007,0,1,1,5007,0,1,50,25,1,1,
Act-6501-5007,0,2,2,5007,0,1,50,25,1,1,
Act-6501-5007,0,3,3,5007,0,1,50,25,1,1,
Act-6002-5008,0,1,1,5008,0,1,50,25,1,1,
Act-6002-5008,0,2,2,5008,0,1,50,25,1,1,
Act-6002-5008,0,3,3,5008,0,1,50,25,1,1,
Act-6502-5008,0,1,1,5008,0,1,50,25,1,1,
Act-6502-5008,0,2,2,5008,0,1,50,25,1,1,
Act-6502-5008,0,3,3,5008,0,1,50,25,1,1,
Act-6003-5009,0,1,1,5009,0,1,50,25,1,1,
Act-6003-5009,0,2,2,5009,0,1,50,25,1,1,
Act-6003-5009,0,3,3,5009,0,1,50,25,1,1,
Act-6503-5009,0,1,1,5009,0,1,50,25,1,1,
Act-6503-5009,0,2,2,5009,0,1,50,25,1,1,
Act-6503-5009,0,3,3,5009,0,1,50,25,1,1,
Act-6004-5010,0,1,1,5010,0,1,50,25,1,1,
Act-6004-5010,0,2,2,5010,0,1,50,25,1,1,
Act-6004-5010,0,3,3,5010,0,1,50,25,1,1,
Act-6504-5010,0,1,1,5010,0,1,50,25,1,1,
Act-6504-5010,0,2,2,5010,0,1,50,25,1,1,
Act-6504-5010,0,3,3,5010,0,1,50,25,1,1,
Act-6005-5011,0,1,1,5011,0,1,50,25,1,1,
Act-6005-5011,0,2,2,5011,0,1,50,25,1,1,
Act-6005-5011,0,3,3,5011,0,1,50,25,1,1,
Act-6505-5011,0,1,1,5011,0,1,50,25,1,1,
Act-6505-5011,0,2,2,5011,0,1,50,25,1,1,
Act-6505-5011,0,3,3,5011,0,1,50,25,1,1,
Act-6000-5012,0,1,1,5012,0,1,50,25,1,1,
Act-6000-5012,0,2,2,5012,0,1,50,25,1,1,
Act-6000-5012,0,3,3,5012,0,1,50,25,1,1,
Act-6500-5012,0,1,1,5012,0,1,50,25,1,1,
Act-6500-5012,0,2,2,5012,0,1,50,25,1,1,
Act-6500-5012,0,3,3,5012,0,1,50,25,1,1,
Act-6001-5013,0,1,1,5013,0,1,50,25,1,1,
Act-6001-5013,0,2,2,5013,0,1,50,25,1,1,
Act-6001-5013,0,3,3,5013,0,1,50,25,1,1,
Act-6501-5013,0,1,1,5013,0,1,50,25,1,1,
Act-6501-5013,0,2,2,5013,0,1,50,25,1,1,
Act-6501-5013,0,3,3,5013,0,1,50,25,1,1,
Act-6002-5014,0,1,1,5014,0,1,50,25,1,1,
Act-6002-5014,0,2,2,5014,0,1,50,25,1,1,
Act-6002-5014,0,3,3,5014,0,1,50,25,1,1,
Act-6502-5014,0,1,1,5014,0,1,50,25,1,1,
Act-6502-5014,0,2,2,5014,0,1,50,25,1,1,
Act-6502-5014,0,3,3,5014,0,1,50,25,1,1,
Act-6003-5015,0,1,1,5015,0,1,50,25,1,1,
Act-6003-5015,0,2,2,5015,0,1,50,25,1,1,
Act-6003-5015,0,3,3,5015,0,1,50,25,1,1,
Act-6503-5015,0,1,1,5015,0,1,50,25,1,1,
Act-6503-5015,0,2,2,5015,0,1,50,25,1,1,
Act-6503-5015,0,3,3,5015,0,1,50,25,1,1,
Act-6004-5016,0,1,1,5016,0,1,50,25,1,1,
Act-6004-5016,0,2,2,5016,0,1,50,25,1,1,
Act-6004-5016,0,3,3,5016,0,1,50,25,1,1,
Act-6504-5016,0,1,1,5016,0,1,50,25,1,1,
Act-6504-5016,0,2,2,5016,0,1,50,25,1,1,
Act-6504-5016,0,3,3,5016,0,1,50,25,1,1,
Act-6005-5017,0,1,1,5017,0,1,50,25,1,1,
Act-6005-5017,0,2,2,5017,0,1,50,25,1,1,
Act-6005-5017,0,3,3,5017,0,1,50,25,1,1,
Act-6505-5017,0,1,1,5017,0,1,50,25,1,1,
Act-6505-5017,0,2,2,5017,0,1,50,25,1,1,
Act-6505-5017,0,3,3,5017,0,1,50,25,1,1,
Act-6000-5018,0,1,1,5018,0,1,50,25,1,1,
Act-6000-5018,0,2,2,5018,0,1,50,25,1,1,
Act-6000-5018,0,3,3,5018,0,1,50,25,1,1,
Act-6500-5018,0,1,1,5018,0,1,50,25,1,1,
Act-6500-5018,0,2,2,5018,0,1,50,25,1,1,
Act-6500-5018,0,3,3,5018,0,1,50,25,1,1,
Act-6001-5019,0,1,1,5019,0,1,50,25,1,1,
Act-6001-5019,0,2,2,5019,0,1,50,25,1,1,
Act-6001-5019,0,3,3,5019,0,1,50,25,1,1,
Act-6501-5019,0,1,1,5019,0,1,50,25,1,1,
Act-6501-5019,0,2,2,5019,0,1,50,25,1,1,
Act-6501-5019,0,3,3,5019,0,1,50,25,1,1,
Act-6002-5020,0,1,1,5020,0,1,50,25,1,1,
Act-6002-5020,0,2,2,5020,0,1,50,25,1,1,
Act-6002-5020,0,3,3,5020,0,1,50,25,1,1,
Act-6502-5020,0,1,1,5020,0,1,50,25,1,1,
Act-6502-5020,0,2,2,5020,0,1,50,25,1,1,
Act-6502-5020,0,3,3,5020,0,1,50,25,1,1,
Act-6003-5021,0,1,1,5021,0,1,50,25,1,1,
Act-6003-5021,0,2,2,5021,0,1,50,25,1,1,
Act-6003-5021,0,3,3,5021,0,1,50,25,1,1,
Act-6503-5021,0,1,1,5021,0,1,50,25,1,1,
Act-6503-5021,0,2,2,5021,0,1,50,25,1,1,
Act-6503-5021,0,3,3,5021,0,1,50,25,1,1,
Act-6004-5022,0,1,1,5022,0,1,50,25,1,1,
Act-6004-5022,0,2,2,5022,0,1,50,25,1,1,
Act-6004-5022,0,3,3,5022,0,1,50,25,1,1,
Act-6504-5022,0,1,1,5022,0,1,50,25,1,1,
Act-6504-5022,0,2,2,5022,0,1,50,25,1,1,
Act-6504-5022,0,3,3,5022,0,1,50,25,1,1,
Act-6005-5023,0,1,1,5023,0,1,50,25,1,1,
Act-6005-5023,0,2,2,5023,0,1,50,25,1,1,
Act-6005-5023,0,3,3,5023,0,1,50,25,1,1,
Act-6505-5023,0,1,1,5023,0,1,50,25,1,1,
Act-6505-5023,0,2,2,5023,0,1,50,25,1,1,
Act-6505-5023,0,3,3,5023,0,1,50,25,1,1,
Act-6000-5024,0,1,1,5024,0,1,50,25,1,1,
Act-6000-5024,0,2,2,5024,0,1,50,25,1,1,
Act-6000-5024,0,3,3,5024,0,1,50,25,1,1,
Act-6500-5024,0,1,1,5024,0,1,50,25,1,1,
Act-6500-5024,0,2,2,5024,0,1,50,25,1,1,
Act-6500-5024,0,3,3,5024,0,1,50,25,1,1,
Act-6001-5025,0,1,1,5025,0,1,50,25,1,1,
Act-6001-5025,0,2,2,5025,0,1,50,25,1,1,
Act-6001-5025,0,3,3,5025,0,1,50,25,1,1,
Act-6501-5025,0,1,1,5025,0,1,50,25,1,1,
Act-6501-5025,0,2,2,5025,0,1,50,25,1,1,
Act-6501-5025,0,3,3,5025,0,1,50,25,1,1,
Act-6002-5026,0,1,1,5026,0,1,50,25,1,1,
Act-6002-5026,0,2,2,5026,0,1,50,25,1,1,
Act-6002-5026,0,3,3,5026,0,1,50,25,1,1,
Act-6502-5026,0,1,1,5026,0,1,50,25,1,1,
Act-6502-5026,0,2,2,5026,0,1,50,25,1,1,
Act-6502-5026,0,3,3,5026,0,1,50,25,1,1,
Act-6003-5027,0,1,1,5027,0,1,50,25,1,1,
Act-6003-5027,0,2,2,5027,0,1,50,25,1,1,
Act-6003-5027,0,3,3,5027,0,1,50,25,1,1,
Act-6503-5027,0,1,1,5027,0,1,50,25,1,1,
Act-6503-5027,0,2,2,5027,0,1,50,25,1,1,
Act-6503-5027,0,3,3,5027,0,1,50,25,1,1,
Act-6004-5028,0,1,1,5028,0,1,50,25,1,1,
Act-6004-5028,0,2,2,5028,0,1,50,25,1,1,
Act-6004-5028,0,3,3,5028,0,1,50,25,1,1,
Act-6504-5028,0,1,1,5028,0,1,50,25,1,1,
Act-6504-5028,0,2,2,5028,0,1,50,25,1,1,
Act-6504-5028,0,3,3,5028,0,1,50,25,1,1,
Act-6005-5029,0,1,1,5029,0,1,50,25,1,1,
Act-6005-5029,0,2,2,5029,0,1,50,25,1,1,
Act-6005-5029,0,3,3,5029,0,1,50,25,1,1,
Act-6505-5029,0,1,1,5029,0,1,50,25,1,1,
Act-6505-5029,0,2,2,5029,0,1,50,25,1,1,
Act-6505-5029,0,3,3,5029,0,1,50,25,1,1,
Act-6000-5030,0,1,1,5030,0,1,50,25,1,1,
Act-6000-5030,0,2,2,5030,0,1,50,25,1,1,
Act-6000-5030,0,3,3,5030,0,1,50,25,1,1,
Act-6500-5030,0,1,1,5030,0,1,50,25,1,1,
Act-6500-5030,0,2,2,5030,0,1,50,25,1,1,
Act-6500-5030,0,3,3,5030,0,1,50,25,1,1,
Act-6001-5031,0,1,1,5031,0,1,50,25,1,1,
Act-6001-5031,0,2,2,5031,0,1,50,25,1,1,
Act-6001-5031,0,3,3,5031,0,1,50,25,1,1,
Act-6501-5031,0,1,1,5031,0,1,50,25,1,1,
Act-6501-5031,0,2,2,5031,0,1,50,25,1,1,
Act-6501-5031,0,3,3,5031,0,1,50,25,1,1,
Act-6002-5032,0,1,1,5032,0,1,50,25,1,1,
Act-6002-5032,0,2,2,5032,0,1,50,25,1,1,
Act-6002-5032,0,3,3,5032,0,1,50,25,1,1,
Act-6502-5032,0,1,1,5032,0,1,50,25,1,1,
Act-6502-5032,0,2,2,5032,0,1,50,25,1,1,
Act-6502-5032,0,3,3,5032,0,1,50,25,1,1,
Act-6003-5033,0,1,1,5033,0,1,50,25,1,1,
Act-6003-5033,0,2,2,5033,0,1,50,25,1,1,
Act-6003-5033,0,3,3,5033,0,1,50,25,1,1,
Act-6503-5033,0,1,1,5033,0,1,50,25,1,1,
Act-6503-5033,0,2,2,5033,0,1,50,25,1,1,
Act-6503-5033,0,3,3,5033,0,1,50,25,1,1,
Act-6004-5034,0,1,1,5034,0,1,50,25,1,1,
Act-6004-5034,0,2,2,5034,0,1,50,25,1,1,
Act-6004-5034,0,3,3,5034,0,1,50,25,1,1,
Act-6504-5034,0,1,1,5034,0,1,50,25,1,1,
Act-6504-5034,0,2,2,5034,0,1,50,25,1,1,
Act-6504-5034,0,3,3,5034,0,1,50,25,1,1,
Act-6005-5035,0,1,1,5035,0,1,50,25,1,1,
Act-6005-5035,0,2,2,5035,0,1,50,25,1,1,
Act-6005-5035,0,3,3,5035,0,1,50,25,1,1,
Act-6505-5035,0,1,1,5035,0,1,50,25,1,1,
Act-6505-5035,0,2,2,5035,0,1,50,25,1,1,
Act-6505-5035,0,3,3,5035,0,1,50,25,1,1,
Act-6000-5036,0,1,1,5036,0,1,50,25,1,1,
Act-6000-5036,0,2,2,5036,0,1,50,25,1,1,
Act-6000-5036,0,3,3,5036,0,1,50,25,1,1,
Act-6500-5036,0,1,1,5036,0,1,50,25,1,1,
Act-6500-5036,0,2,2,5036,0,1,50,25,1,1,
Act-6500-5036,0,3,3,5036,0,1,50,25,1,1,
Act-6001-5037,0,1,1,5037,0,1,50,25,1,1,
Act-6001-5037,0,2,2,5037,0,1,50,25,1,1,
Act-6001-5037,0,3,3,5037,0,1,50,25,1,1,
Act-6501-5037,0,1,1,5037,0,1,50,25,1,1,
Act-6501-5037,0,2,2,5037,0,1,50,25,1,1,
Act-6501-5037,0,3,3,5037,0,1,50,25,1,1,
Act-6002-5038,0,1,1,5038,0,1,50,25,1,1,
Act-6002-5038,0,2,2,5038,0,1,50,25,1,1,
Act-6002-5038,0,3,3,5038,0,1,50,25,1,1,
Act-6502-5038,0,1,1,5038,0,1,50,25,1,1,
Act-6502-5038,0,2,2,5038,0,1,50,25,1,1,
Act-6502-5038,0,3,3,5038,0,1,50,25,1,1,
Act-6003-5039,0,1,1,5039,0,1,50,25,1,1,
Act-6003-5039,0,2,2,5039,0,1,50,25,1,1,
Act-6003-5039,0,3,3,5039,0,1,50,25,1,1,
Act-6503-5039,0,1,1,5039,0,1,50,25,1,1,
Act-6503-5039,0,2,2,5039,0,1,50,25,1,1,
Act-6503-5039,0,3,3,5039,0,1,50,25,1,1,
Act-6004-5040,0,1,1,5040,0,1,50,25,1,1,
Act-6004-5040,0,2,2,5040,0,1,50,25,1,1,
Act-6004-5040,0,3,3,5040,0,1,50,25,1,1,
Act-6504-5040,0,1,1,5040,0,1,50,25,1,1,
Act-6504-5040,0,2,2,5040,0,1,50,25,1,1,
Act-6504-5040,0,3,3,5040,0,1,50,25,1,1,
Act-6005-5041,0,1,1,5041,0,1,50,25,1,1,
Act-6005-5041,0,2,2,5041,0,1,50,25,1,1,
Act-6005-5041,0,3,3,5041,0,1,50,25,1,1,
Act-6505-5041,0,1,1,5041,0,1,50,25,1,1,
Act-6505-5041,0,2,2,5041,0,1,50,25,1,1,
Act-6505-5041,0,3,3,5041,0,1,50,25,1,1,
Act-6000-5042,0,1,1,5042,0,1,50,25,1,1,
Act-6000-5042,0,2,2,5042,0,1,50,25,1,1,
Act-6000-5042,0,3,3,5042,0,1,50,25,1,1,
Act-6500-5042,0,1,1,5042,0,1,50,25,1,1,
Act-6500-5042,0,2,2,5042,0,1,50,25,1,1,
Act-6500-5042,0,3,3,5042,0,1,50,25,1,1,
Act-6001-5043,0,1,1,5043,0,1,50,25,1,1,
Act-6001-5043,0,2,2,5043,0,1,50,25,1,1,
Act-6001-5043,0,3,3,5043,0,1,50,25,1,1,
Act-6501-5043,0,1,1,5043,0,1,50,25,1,1,
Act-6501-5043,0,2,2,5043,0,1,50,25,1,1,
Act-6501-5043,0,3,3,5043,0,1,50,25,1,1,
Act-6002-5044,0,1,1,5044,0,1,50,25,1,1,
Act-6002-5044,0,2,2,5044,0,1,50,25,1,1,
Act-6002-5044,0,3,3,5044,0,1,50,25,1,1,
Act-6502-5044,0,1,1,5044,0,1,50,25,1,1,
Act-6502-5044,0,2,2,5044,0,1,50,25,1,1,
Act-6502-5044,0,3,3,5044,0,1,50,25,1,1,
Act-6003-5045,0,1,1,5045,0,1,50,25,1,1,
Act-6003-5045,0,2,2,5045,0,1,50,25,1,1,
Act-6003-5045,0,3,3,5045,0,1,50,25,1,1,
Act-6503-5045,0,1,1,5045,0,1,50,25,1,1,
Act-6503-5045,0,2,2,5045,0,1,50,25,1,1,
Act-6503-5045,0,3,3,5045,0,1,50,25,1,1,
Act-6004-5046,0,1,1,5046,0,1,50,25,1,1,
Act-6004-5046,0,2,2,5046,0,1,50,25,1,1,
Act-6004-5046,0,3,3,5046,0,1,50,25,1,1,
Act-6504-5046,0,1,1,5046,0,1,50,25,1,1,
Act-6504-5046,0,2,2,5046,0,1,50,25,1,1,
Act-6504-5046,0,3,3,5046,0,1,50,25,1,1,
Act-6005-5047,0,1,1,5047,0,1,50,25,1,1,
Act-6005-5047,0,2,2,5047,0,1,50,25,1,1,
Act-6005-5047,0,3,3,5047,0,1,50,25,1,1,
Act-6505-5047,0,1,1,5047,0,1,50,25,1,1,
Act-6505-5047,0,2,2,5047,0,1,50,25,1,1,
Act-6505-5047,0,3,3,5047,0,1,50,25,1,1,
Act-6000-5048,0,1,1,5048,0,1,50,25,1,1,
Act-6000-5048,0,2,2,5048,0,1,50,25,1,1,
Act-6000-5048,0,3,3,5048,0,1,50,25,1,1,
Act-6500-5048,0,1,1,5048,0,1,50,25,1,1,
Act-6500-5048,0,2,2,5048,0,1,50,25,1,1,
Act-6500-5048,0,3,3,5048,0,1,50,25,1,1,
Act-6001-5049,0,1,1,5049,0,1,50,25,1,1,
Act-6001-5049,0,2,2,5049,0,1,50,25,1,1,
Act-6001-5049,0,3,3,5049,0,1,50,25,1,1,
Act-6501-5049,0,1,1,5049,0,1,50,25,1,1,
Act-6501-5049,0,2,2,5049,0,1,50,25,1,1,
Act-6501-5049,0,3,3,5049,0,1,50,25,1,1,
Act-6002-5050,0,1,1,5050,0,1,50,25,1,1,
Act-6002-5050,0,2,2,5050,0,1,50,25,1,1,
Act-6002-5050,0,3,3,5050,0,1,50,25,1,1,
Act-6502-5050,0,1,1,5050,0,1,50,25,1,1,
Act-6502-5050,0,2,2,5050,0,1,50,25,1,1,
Act-6502-5050,0,3,3,5050,0,1,50,25,1,1,
Act-6003-5051,0,1,1,5051,0,1,50,25,1,1,
Act-6003-5051,0,2,2,5051,0,1,50,25,1,1,
Act-6003-5051,0,3,3,5051,0,1,50,25,1,1,
Act-6503-5051,0,1,1,5051,0,1,50,25,1,1,
Act-6503-5051,0,2,2,5051,0,1,50,25,1,1,
Act-6503-5051,0,3,3,5051,0,1,50,25,1,1,
Act-6004-5052,0,1,1,5052,0,1,50,25,1,1,
Act-6004-5052,0,2,2,5052,0,1,50,25,1,1,
Act-6004-5052,0,3,3,5052,0,1,50,25,1,1,
Act-6504-5052,0,1,1,5052,0,1,50,25,1,1,
Act-6504-5052,0,2,2,5052,0,1,50,25,1,1,
Act-6504-5052,0,3,3,5052,0,1,50,25,1,1,
Act-6005-5053,0,1,1,5053,0,1,50,25,1,1,
Act-6005-5053,0,2,2,5053,0,1,50,25,1,1,
Act-6005-5053,0,3,3,5053,0,1,50,25,1,1,
Act-6505-5053,0,1,1,5053,0,1,50,25,1,1,
Act-6505-5053,0,2,2,5053,0,1,50,25,1,1,
Act-6505-5053,0,3,3,5053,0,1,50,25,1,1,
Act-6000-5054,0,1,1,5054,0,1,50,25,1,1,
Act-6000-5054,0,2,2,5054,0,1,50,25,1,1,
Act-6000-5054,0,3,3,5054,0,1,50,25,1,1,
Act-6500-5054,0,1,1,5054,0,1,50,25,1,1,
Act-6500-5054,0,2,2,5054,0,1,50,25,1,1,
Act-6500-5054,0,3,3,5054,0,1,50,25,1,1,
Act-6001-5055,0,1,1,5055,0,1,50,25,1,1,
Act-6001-5055,0,2,2,5055,0,1,50,25,1,1,
Act-6001-5055,0,3,3,5055,0,1,50,25,1,1,
Act-6501-5055,0,1,1,5055,0,1,50,25,1,1,
Act-6501-5055,0,2,2,5055,0,1,50,25,1,1,
Act-6501-5055,0,3,3,5055,0,1,50,25,1,1,
Act-6002-5056,0,1,1,5056,0,1,50,25,1,1,
Act-6002-5056,0,2,2,5056,0,1,50,25,1,1,
Act-6002-5056,0,3,3,5056,0,1,50,25,1,1,
Act-6502-5056,0,1,1,5056,0,1,50,25,1,1,
Act-6502-5056,0,2,2,5056,0,1,50,25,1,1,
Act-6502-5056,0,3,3,5056,0,1,50,25,1,1,
Act-6003-5057,0,1,1,5057,0,1,50,25,1,1,
Act-6003-5057,0,2,2,5057,0,1,50,25,1,1,
Act-6003-5057,0,3,3,5057,0,1,50,25,1,1,
Act-6503-5057,0,1,1,5057,0,1,50,25,1,1,
Act-6503-5057,0,2,2,5057,0,1,50,25,1,1,
Act-6503-5057,0,3,3,5057,0,1,50,25,1,1,
Act-6004-5058,0,1,1,5058,0,1,50,25,1,1,
Act-6004-5058,0,2,2,5058,0,1,50,25,1,1,
Act-6004-5058,0,3,3,5058,0,1,50,25,1,1,
Act-6504-5058,0,1,1,5058,0,1,50,25,1,1,
Act-6504-5058,0,2,2,5058,0,1,50,25,1,1,
Act-6504-5058,0,3,3,5058,0,1,50,25,1,1,
Act-6005-5059,0,1,1,5059,0,1,50,25,1,1,
Act-6005-5059,0,2,2,5059,0,1,50,25,1,1,
Act-6005-5059,0,3,3,5059,0,1,50,25,1,1,
Act-6505-5059,0,1,1,5059,0,1,50,25,1,1,
