Activity.[ActivityKey],Transport.[TransportKey],Product.[ProductKey],Resource.[ResourceKey],Location.[LocationKey],Version.[VersionKey],Capacity Category,Capacity Consumption Graph Association,Capacity Consumption Qty Per,Capacity Graph Priority
Act-5067-66,0,3,Res-5067,5067,0,I,1,1,1
Act-5067-66,0,3,Res-5067-I,5067,0,I,1,1,1
Act-5067-66,0,3,Res-5067-66,66,0,,1,1,1
Act-5067-66,0,3,Res-66-O,66,0,O,1,1,1
Act-5067-66,0,0,Res-5067,5067,0,I,1,1,1
Act-5067-66,0,0,Res-5067-I,5067,0,I,1,1,1
Act-5067-66,0,0,Res-5067-66,66,0,,1,1,1
Act-5067-66,0,0,Res-66-O,66,0,O,1,1,1
Act-5068-67,0,1,Res-5068,5068,0,I,1,1,1
Act-5068-67,0,1,Res-5068-I,5068,0,I,1,1,1
Act-5068-67,0,1,Res-5068-67,67,0,,1,1,1
Act-5068-67,0,1,Res-67-O,67,0,O,1,1,1
Act-5068-67,0,2,Res-5068,5068,0,I,1,1,1
Act-5068-67,0,2,Res-5068-I,5068,0,I,1,1,1
Act-5068-67,0,2,Res-5068-67,67,0,,1,1,1
Act-5068-67,0,2,Res-67-O,67,0,O,1,1,1
Act-5068-67,0,3,Res-5068,5068,0,I,1,1,1
Act-5068-67,0,3,Res-5068-I,5068,0,I,1,1,1
Act-5068-67,0,3,Res-5068-67,67,0,,1,1,1
Act-5068-67,0,3,Res-67-O,67,0,O,1,1,1
Act-5068-67,0,0,Res-5068,5068,0,I,1,1,1
Act-5068-67,0,0,Res-5068-I,5068,0,I,1,1,1
Act-5068-67,0,0,Res-5068-67,67,0,,1,1,1
Act-5068-67,0,0,Res-67-O,67,0,O,1,1,1
Act-5069-68,0,1,Res-5069,5069,0,I,1,1,1
Act-5069-68,0,1,Res-5069-I,5069,0,I,1,1,1
Act-5069-68,0,1,Res-5069-68,68,0,,1,1,1
Act-5069-68,0,1,Res-68-O,68,0,O,1,1,1
Act-5069-68,0,2,Res-5069,5069,0,I,1,1,1
Act-5069-68,0,2,Res-5069-I,5069,0,I,1,1,1
Act-5069-68,0,2,Res-5069-68,68,0,,1,1,1
Act-5069-68,0,2,Res-68-O,68,0,O,1,1,1
Act-5069-68,0,3,Res-5069,5069,0,I,1,1,1
Act-5069-68,0,3,Res-5069-I,5069,0,I,1,1,1
Act-5069-68,0,3,Res-5069-68,68,0,,1,1,1
Act-5069-68,0,3,Res-68-O,68,0,O,1,1,1
Act-5069-68,0,0,Res-5069,5069,0,I,1,1,1
Act-5069-68,0,0,Res-5069-I,5069,0,I,1,1,1
Act-5069-68,0,0,Res-5069-68,68,0,,1,1,1
Act-5069-68,0,0,Res-68-O,68,0,O,1,1,1
Act-5070-69,0,1,Res-5070,5070,0,I,1,1,1
Act-5070-69,0,1,Res-5070-I,5070,0,I,1,1,1
Act-5070-69,0,1,Res-5070-69,69,0,,1,1,1
Act-5070-69,0,1,Res-69-O,69,0,O,1,1,1
Act-5070-69,0,2,Res-5070,5070,0,I,1,1,1
Act-5070-69,0,2,Res-5070-I,5070,0,I,1,1,1
Act-5070-69,0,2,Res-5070-69,69,0,,1,1,1
Act-5070-69,0,2,Res-69-O,69,0,O,1,1,1
Act-5070-69,0,3,Res-5070,5070,0,I,1,1,1
Act-5070-69,0,3,Res-5070-I,5070,0,I,1,1,1
Act-5070-69,0,3,Res-5070-69,69,0,,1,1,1
Act-5070-69,0,3,Res-69-O,69,0,O,1,1,1
Act-5070-69,0,0,Res-5070,5070,0,I,1,1,1
Act-5070-69,0,0,Res-5070-I,5070,0,I,1,1,1
Act-5070-69,0,0,Res-5070-69,69,0,,1,1,1
Act-5070-69,0,0,Res-69-O,69,0,O,1,1,1
Act-5071-70,0,1,Res-5071,5071,0,I,1,1,1
Act-5071-70,0,1,Res-5071-I,5071,0,I,1,1,1
Act-5071-70,0,1,Res-5071-70,70,0,,1,1,1
Act-5071-70,0,1,Res-70-O,70,0,O,1,1,1
Act-5071-70,0,2,Res-5071,5071,0,I,1,1,1
Act-5071-70,0,2,Res-5071-I,5071,0,I,1,1,1
Act-5071-70,0,2,Res-5071-70,70,0,,1,1,1
Act-5071-70,0,2,Res-70-O,70,0,O,1,1,1
Act-5071-70,0,3,Res-5071,5071,0,I,1,1,1
Act-5071-70,0,3,Res-5071-I,5071,0,I,1,1,1
Act-5071-70,0,3,Res-5071-70,70,0,,1,1,1
Act-5071-70,0,3,Res-70-O,70,0,O,1,1,1
Act-5071-70,0,0,Res-5071,5071,0,I,1,1,1
Act-5071-70,0,0,Res-5071-I,5071,0,I,1,1,1
Act-5071-70,0,0,Res-5071-70,70,0,,1,1,1
Act-5071-70,0,0,Res-70-O,70,0,O,1,1,1
Act-5072-71,0,1,Res-5072,5072,0,I,1,1,1
Act-5072-71,0,1,Res-5072-I,5072,0,I,1,1,1
Act-5072-71,0,1,Res-5072-71,71,0,,1,1,1
Act-5072-71,0,1,Res-71-O,71,0,O,1,1,1
Act-5072-71,0,2,Res-5072,5072,0,I,1,1,1
Act-5072-71,0,2,Res-5072-I,5072,0,I,1,1,1
Act-5072-71,0,2,Res-5072-71,71,0,,1,1,1
Act-5072-71,0,2,Res-71-O,71,0,O,1,1,1
Act-5072-71,0,3,Res-5072,5072,0,I,1,1,1
Act-5072-71,0,3,Res-5072-I,5072,0,I,1,1,1
Act-5072-71,0,3,Res-5072-71,71,0,,1,1,1
Act-5072-71,0,3,Res-71-O,71,0,O,1,1,1
Act-5072-71,0,0,Res-5072,5072,0,I,1,1,1
Act-5072-71,0,0,Res-5072-I,5072,0,I,1,1,1
Act-5072-71,0,0,Res-5072-71,71,0,,1,1,1
Act-5072-71,0,0,Res-71-O,71,0,O,1,1,1
Act-5073-72,0,1,Res-5073,5073,0,I,1,1,1
Act-5073-72,0,1,Res-5073-I,5073,0,I,1,1,1
Act-5073-72,0,1,Res-5073-72,72,0,,1,1,1
Act-5073-72,0,1,Res-72-O,72,0,O,1,1,1
Act-5073-72,0,2,Res-5073,5073,0,I,1,1,1
Act-5073-72,0,2,Res-5073-I,5073,0,I,1,1,1
Act-5073-72,0,2,Res-5073-72,72,0,,1,1,1
Act-5073-72,0,2,Res-72-O,72,0,O,1,1,1
Act-5073-72,0,3,Res-5073,5073,0,I,1,1,1
Act-5073-72,0,3,Res-5073-I,5073,0,I,1,1,1
Act-5073-72,0,3,Res-5073-72,72,0,,1,1,1
Act-5073-72,0,3,Res-72-O,72,0,O,1,1,1
Act-5073-72,0,0,Res-5073,5073,0,I,1,1,1
Act-5073-72,0,0,Res-5073-I,5073,0,I,1,1,1
Act-5073-72,0,0,Res-5073-72,72,0,,1,1,1
Act-5073-72,0,0,Res-72-O,72,0,O,1,1,1
Act-5074-73,0,1,Res-5074,5074,0,I,1,1,1
Act-5074-73,0,1,Res-5074-I,5074,0,I,1,1,1
Act-5074-73,0,1,Res-5074-73,73,0,,1,1,1
Act-5074-73,0,1,Res-73-O,73,0,O,1,1,1
Act-5074-73,0,2,Res-5074,5074,0,I,1,1,1
Act-5074-73,0,2,Res-5074-I,5074,0,I,1,1,1
Act-5074-73,0,2,Res-5074-73,73,0,,1,1,1
Act-5074-73,0,2,Res-73-O,73,0,O,1,1,1
Act-5074-73,0,3,Res-5074,5074,0,I,1,1,1
Act-5074-73,0,3,Res-5074-I,5074,0,I,1,1,1
Act-5074-73,0,3,Res-5074-73,73,0,,1,1,1
Act-5074-73,0,3,Res-73-O,73,0,O,1,1,1
Act-5074-73,0,0,Res-5074,5074,0,I,1,1,1
Act-5074-73,0,0,Res-5074-I,5074,0,I,1,1,1
Act-5074-73,0,0,Res-5074-73,73,0,,1,1,1
Act-5074-73,0,0,Res-73-O,73,0,O,1,1,1
Act-5075-74,0,1,Res-5075,5075,0,I,1,1,1
Act-5075-74,0,1,Res-5075-I,5075,0,I,1,1,1
Act-5075-74,0,1,Res-5075-74,74,0,,1,1,1
Act-5075-74,0,1,Res-74-O,74,0,O,1,1,1
Act-5075-74,0,2,Res-5075,5075,0,I,1,1,1
Act-5075-74,0,2,Res-5075-I,5075,0,I,1,1,1
Act-5075-74,0,2,Res-5075-74,74,0,,1,1,1
Act-5075-74,0,2,Res-74-O,74,0,O,1,1,1
Act-5075-74,0,3,Res-5075,5075,0,I,1,1,1
Act-5075-74,0,3,Res-5075-I,5075,0,I,1,1,1
Act-5075-74,0,3,Res-5075-74,74,0,,1,1,1
Act-5075-74,0,3,Res-74-O,74,0,O,1,1,1
Act-5075-74,0,0,Res-5075,5075,0,I,1,1,1
Act-5075-74,0,0,Res-5075-I,5075,0,I,1,1,1
Act-5075-74,0,0,Res-5075-74,74,0,,1,1,1
Act-5075-74,0,0,Res-74-O,74,0,O,1,1,1
Act-5076-75,0,1,Res-5076,5076,0,I,1,1,1
Act-5076-75,0,1,Res-5076-I,5076,0,I,1,1,1
Act-5076-75,0,1,Res-5076-75,75,0,,1,1,1
Act-5076-75,0,1,Res-75-O,75,0,O,1,1,1
Act-5076-75,0,2,Res-5076,5076,0,I,1,1,1
Act-5076-75,0,2,Res-5076-I,5076,0,I,1,1,1
Act-5076-75,0,2,Res-5076-75,75,0,,1,1,1
Act-5076-75,0,2,Res-75-O,75,0,O,1,1,1
Act-5076-75,0,3,Res-5076,5076,0,I,1,1,1
Act-5076-75,0,3,Res-5076-I,5076,0,I,1,1,1
Act-5076-75,0,3,Res-5076-75,75,0,,1,1,1
Act-5076-75,0,3,Res-75-O,75,0,O,1,1,1
Act-5076-75,0,0,Res-5076,5076,0,I,1,1,1
Act-5076-75,0,0,Res-5076-I,5076,0,I,1,1,1
Act-5076-75,0,0,Res-5076-75,75,0,,1,1,1
Act-5076-75,0,0,Res-75-O,75,0,O,1,1,1
Act-5077-76,0,1,Res-5077,5077,0,I,1,1,1
Act-5077-76,0,1,Res-5077-I,5077,0,I,1,1,1
Act-5077-76,0,1,Res-5077-76,76,0,,1,1,1
Act-5077-76,0,1,Res-76-O,76,0,O,1,1,1
Act-5077-76,0,2,Res-5077,5077,0,I,1,1,1
Act-5077-76,0,2,Res-5077-I,5077,0,I,1,1,1
Act-5077-76,0,2,Res-5077-76,76,0,,1,1,1
Act-5077-76,0,2,Res-76-O,76,0,O,1,1,1
Act-5077-76,0,3,Res-5077,5077,0,I,1,1,1
Act-5077-76,0,3,Res-5077-I,5077,0,I,1,1,1
Act-5077-76,0,3,Res-5077-76,76,0,,1,1,1
Act-5077-76,0,3,Res-76-O,76,0,O,1,1,1
Act-5077-76,0,0,Res-5077,5077,0,I,1,1,1
Act-5077-76,0,0,Res-5077-I,5077,0,I,1,1,1
Act-5077-76,0,0,Res-5077-76,76,0,,1,1,1
Act-5077-76,0,0,Res-76-O,76,0,O,1,1,1
Act-5078-77,0,1,Res-5078,5078,0,I,1,1,1
Act-5078-77,0,1,Res-5078-I,5078,0,I,1,1,1
Act-5078-77,0,1,Res-5078-77,77,0,,1,1,1
Act-5078-77,0,1,Res-77-O,77,0,O,1,1,1
Act-5078-77,0,2,Res-5078,5078,0,I,1,1,1
Act-5078-77,0,2,Res-5078-I,5078,0,I,1,1,1
Act-5078-77,0,2,Res-5078-77,77,0,,1,1,1
Act-5078-77,0,2,Res-77-O,77,0,O,1,1,1
Act-5078-77,0,3,Res-5078,5078,0,I,1,1,1
Act-5078-77,0,3,Res-5078-I,5078,0,I,1,1,1
Act-5078-77,0,3,Res-5078-77,77,0,,1,1,1
Act-5078-77,0,3,Res-77-O,77,0,O,1,1,1
Act-5078-77,0,0,Res-5078,5078,0,I,1,1,1
Act-5078-77,0,0,Res-5078-I,5078,0,I,1,1,1
Act-5078-77,0,0,Res-5078-77,77,0,,1,1,1
Act-5078-77,0,0,Res-77-O,77,0,O,1,1,1
Act-5079-78,0,1,Res-5079,5079,0,I,1,1,1
Act-5079-78,0,1,Res-5079-I,5079,0,I,1,1,1
Act-5079-78,0,1,Res-5079-78,78,0,,1,1,1
Act-5079-78,0,1,Res-78-O,78,0,O,1,1,1
Act-5079-78,0,2,Res-5079,5079,0,I,1,1,1
Act-5079-78,0,2,Res-5079-I,5079,0,I,1,1,1
Act-5079-78,0,2,Res-5079-78,78,0,,1,1,1
Act-5079-78,0,2,Res-78-O,78,0,O,1,1,1
Act-5079-78,0,3,Res-5079,5079,0,I,1,1,1
Act-5079-78,0,3,Res-5079-I,5079,0,I,1,1,1
Act-5079-78,0,3,Res-5079-78,78,0,,1,1,1
Act-5079-78,0,3,Res-78-O,78,0,O,1,1,1
Act-5079-78,0,0,Res-5079,5079,0,I,1,1,1
Act-5079-78,0,0,Res-5079-I,5079,0,I,1,1,1
Act-5079-78,0,0,Res-5079-78,78,0,,1,1,1
Act-5079-78,0,0,Res-78-O,78,0,O,1,1,1
Act-5000-79,0,1,Res-5000,5000,0,I,1,1,1
Act-5000-79,0,1,Res-5000-I,5000,0,I,1,1,1
Act-5000-79,0,1,Res-5000-79,79,0,,1,1,1
Act-5000-79,0,1,Res-79-O,79,0,O,1,1,1
Act-5000-79,0,2,Res-5000,5000,0,I,1,1,1
Act-5000-79,0,2,Res-5000-I,5000,0,I,1,1,1
Act-5000-79,0,2,Res-5000-79,79,0,,1,1,1
Act-5000-79,0,2,Res-79-O,79,0,O,1,1,1
Act-5000-79,0,3,Res-5000,5000,0,I,1,1,1
Act-5000-79,0,3,Res-5000-I,5000,0,I,1,1,1
Act-5000-79,0,3,Res-5000-79,79,0,,1,1,1
Act-5000-79,0,3,Res-79-O,79,0,O,1,1,1
Act-5000-79,0,0,Res-5000,5000,0,I,1,1,1
Act-5000-79,0,0,Res-5000-I,5000,0,I,1,1,1
Act-5000-79,0,0,Res-5000-79,79,0,,1,1,1
Act-5000-79,0,0,Res-79-O,79,0,O,1,1,1
Act-5001-80,0,1,Res-5001,5001,0,I,1,1,1
Act-5001-80,0,1,Res-5001-I,5001,0,I,1,1,1
Act-5001-80,0,1,Res-5001-80,80,0,,1,1,1
Act-5001-80,0,1,Res-80-O,80,0,O,1,1,1
Act-5001-80,0,2,Res-5001,5001,0,I,1,1,1
Act-5001-80,0,2,Res-5001-I,5001,0,I,1,1,1
Act-5001-80,0,2,Res-5001-80,80,0,,1,1,1
Act-5001-80,0,2,Res-80-O,80,0,O,1,1,1
Act-5001-80,0,3,Res-5001,5001,0,I,1,1,1
Act-5001-80,0,3,Res-5001-I,5001,0,I,1,1,1
Act-5001-80,0,3,Res-5001-80,80,0,,1,1,1
Act-5001-80,0,3,Res-80-O,80,0,O,1,1,1
Act-5001-80,0,0,Res-5001,5001,0,I,1,1,1
Act-5001-80,0,0,Res-5001-I,5001,0,I,1,1,1
Act-5001-80,0,0,Res-5001-80,80,0,,1,1,1
Act-5001-80,0,0,Res-80-O,80,0,O,1,1,1
Act-5002-81,0,1,Res-5002,5002,0,I,1,1,1
Act-5002-81,0,1,Res-5002-I,5002,0,I,1,1,1
Act-5002-81,0,1,Res-5002-81,81,0,,1,1,1
Act-5002-81,0,1,Res-81-O,81,0,O,1,1,1
Act-5002-81,0,2,Res-5002,5002,0,I,1,1,1
Act-5002-81,0,2,Res-5002-I,5002,0,I,1,1,1
Act-5002-81,0,2,Res-5002-81,81,0,,1,1,1
Act-5002-81,0,2,Res-81-O,81,0,O,1,1,1
Act-5002-81,0,3,Res-5002,5002,0,I,1,1,1
Act-5002-81,0,3,Res-5002-I,5002,0,I,1,1,1
Act-5002-81,0,3,Res-5002-81,81,0,,1,1,1
Act-5002-81,0,3,Res-81-O,81,0,O,1,1,1
Act-5002-81,0,0,Res-5002,5002,0,I,1,1,1
Act-5002-81,0,0,Res-5002-I,5002,0,I,1,1,1
Act-5002-81,0,0,Res-5002-81,81,0,,1,1,1
Act-5002-81,0,0,Res-81-O,81,0,O,1,1,1
Act-5003-82,0,1,Res-5003,5003,0,I,1,1,1
Act-5003-82,0,1,Res-5003-I,5003,0,I,1,1,1
Act-5003-82,0,1,Res-5003-82,82,0,,1,1,1
Act-5003-82,0,1,Res-82-O,82,0,O,1,1,1
Act-5003-82,0,2,Res-5003,5003,0,I,1,1,1
Act-5003-82,0,2,Res-5003-I,5003,0,I,1,1,1
Act-5003-82,0,2,Res-5003-82,82,0,,1,1,1
Act-5003-82,0,2,Res-82-O,82,0,O,1,1,1
Act-5003-82,0,3,Res-5003,5003,0,I,1,1,1
Act-5003-82,0,3,Res-5003-I,5003,0,I,1,1,1
Act-5003-82,0,3,Res-5003-82,82,0,,1,1,1
Act-5003-82,0,3,Res-82-O,82,0,O,1,1,1
Act-5003-82,0,0,Res-5003,5003,0,I,1,1,1
Act-5003-82,0,0,Res-5003-I,5003,0,I,1,1,1
Act-5003-82,0,0,Res-5003-82,82,0,,1,1,1
Act-5003-82,0,0,Res-82-O,82,0,O,1,1,1
Act-5004-83,0,1,Res-5004,5004,0,I,1,1,1
Act-5004-83,0,1,Res-5004-I,5004,0,I,1,1,1
Act-5004-83,0,1,Res-5004-83,83,0,,1,1,1
Act-5004-83,0,1,Res-83-O,83,0,O,1,1,1
Act-5004-83,0,2,Res-5004,5004,0,I,1,1,1
Act-5004-83,0,2,Res-5004-I,5004,0,I,1,1,1
Act-5004-83,0,2,Res-5004-83,83,0,,1,1,1
Act-5004-83,0,2,Res-83-O,83,0,O,1,1,1
Act-5004-83,0,3,Res-5004,5004,0,I,1,1,1
Act-5004-83,0,3,Res-5004-I,5004,0,I,1,1,1
Act-5004-83,0,3,Res-5004-83,83,0,,1,1,1
Act-5004-83,0,3,Res-83-O,83,0,O,1,1,1
Act-5004-83,0,0,Res-5004,5004,0,I,1,1,1
Act-5004-83,0,0,Res-5004-I,5004,0,I,1,1,1
Act-5004-83,0,0,Res-5004-83,83,0,,1,1,1
Act-5004-83,0,0,Res-83-O,83,0,O,1,1,1
Act-5005-84,0,1,Res-5005,5005,0,I,1,1,1
Act-5005-84,0,1,Res-5005-I,5005,0,I,1,1,1
Act-5005-84,0,1,Res-5005-84,84,0,,1,1,1
Act-5005-84,0,1,Res-84-O,84,0,O,1,1,1
Act-5005-84,0,2,Res-5005,5005,0,I,1,1,1
Act-5005-84,0,2,Res-5005-I,5005,0,I,1,1,1
Act-5005-84,0,2,Res-5005-84,84,0,,1,1,1
Act-5005-84,0,2,Res-84-O,84,0,O,1,1,1
Act-5005-84,0,3,Res-5005,5005,0,I,1,1,1
Act-5005-84,0,3,Res-5005-I,5005,0,I,1,1,1
Act-5005-84,0,3,Res-5005-84,84,0,,1,1,1
Act-5005-84,0,3,Res-84-O,84,0,O,1,1,1
Act-5005-84,0,0,Res-5005,5005,0,I,1,1,1
Act-5005-84,0,0,Res-5005-I,5005,0,I,1,1,1
Act-5005-84,0,0,Res-5005-84,84,0,,1,1,1
Act-5005-84,0,0,Res-84-O,84,0,O,1,1,1
Act-5006-85,0,1,Res-5006,5006,0,I,1,1,1
Act-5006-85,0,1,Res-5006-I,5006,0,I,1,1,1
Act-5006-85,0,1,Res-5006-85,85,0,,1,1,1
Act-5006-85,0,1,Res-85-O,85,0,O,1,1,1
Act-5006-85,0,2,Res-5006,5006,0,I,1,1,1
Act-5006-85,0,2,Res-5006-I,5006,0,I,1,1,1
Act-5006-85,0,2,Res-5006-85,85,0,,1,1,1
Act-5006-85,0,2,Res-85-O,85,0,O,1,1,1
Act-5006-85,0,3,Res-5006,5006,0,I,1,1,1
Act-5006-85,0,3,Res-5006-I,5006,0,I,1,1,1
Act-5006-85,0,3,Res-5006-85,85,0,,1,1,1
Act-5006-85,0,3,Res-85-O,85,0,O,1,1,1
Act-5006-85,0,0,Res-5006,5006,0,I,1,1,1
Act-5006-85,0,0,Res-5006-I,5006,0,I,1,1,1
Act-5006-85,0,0,Res-5006-85,85,0,,1,1,1
Act-5006-85,0,0,Res-85-O,85,0,O,1,1,1
Act-5007-86,0,1,Res-5007,5007,0,I,1,1,1
Act-5007-86,0,1,Res-5007-I,5007,0,I,1,1,1
Act-5007-86,0,1,Res-5007-86,86,0,,1,1,1
Act-5007-86,0,1,Res-86-O,86,0,O,1,1,1
Act-5007-86,0,2,Res-5007,5007,0,I,1,1,1
Act-5007-86,0,2,Res-5007-I,5007,0,I,1,1,1
Act-5007-86,0,2,Res-5007-86,86,0,,1,1,1
Act-5007-86,0,2,Res-86-O,86,0,O,1,1,1
Act-5007-86,0,3,Res-5007,5007,0,I,1,1,1
Act-5007-86,0,3,Res-5007-I,5007,0,I,1,1,1
Act-5007-86,0,3,Res-5007-86,86,0,,1,1,1
Act-5007-86,0,3,Res-86-O,86,0,O,1,1,1
Act-5007-86,0,0,Res-5007,5007,0,I,1,1,1
Act-5007-86,0,0,Res-5007-I,5007,0,I,1,1,1
Act-5007-86,0,0,Res-5007-86,86,0,,1,1,1
Act-5007-86,0,0,Res-86-O,86,0,O,1,1,1
Act-5008-87,0,1,Res-5008,5008,0,I,1,1,1
Act-5008-87,0,1,Res-5008-I,5008,0,I,1,1,1
Act-5008-87,0,1,Res-5008-87,87,0,,1,1,1
Act-5008-87,0,1,Res-87-O,87,0,O,1,1,1
Act-5008-87,0,2,Res-5008,5008,0,I,1,1,1
Act-5008-87,0,2,Res-5008-I,5008,0,I,1,1,1
Act-5008-87,0,2,Res-5008-87,87,0,,1,1,1
Act-5008-87,0,2,Res-87-O,87,0,O,1,1,1
Act-5008-87,0,3,Res-5008,5008,0,I,1,1,1
Act-5008-87,0,3,Res-5008-I,5008,0,I,1,1,1
Act-5008-87,0,3,Res-5008-87,87,0,,1,1,1
Act-5008-87,0,3,Res-87-O,87,0,O,1,1,1
Act-5008-87,0,0,Res-5008,5008,0,I,1,1,1
Act-5008-87,0,0,Res-5008-I,5008,0,I,1,1,1
Act-5008-87,0,0,Res-5008-87,87,0,,1,1,1
Act-5008-87,0,0,Res-87-O,87,0,O,1,1,1
Act-5009-88,0,1,Res-5009,5009,0,I,1,1,1
Act-5009-88,0,1,Res-5009-I,5009,0,I,1,1,1
Act-5009-88,0,1,Res-5009-88,88,0,,1,1,1
Act-5009-88,0,1,Res-88-O,88,0,O,1,1,1
Act-5009-88,0,2,Res-5009,5009,0,I,1,1,1
Act-5009-88,0,2,Res-5009-I,5009,0,I,1,1,1
Act-5009-88,0,2,Res-5009-88,88,0,,1,1,1
Act-5009-88,0,2,Res-88-O,88,0,O,1,1,1
Act-5009-88,0,3,Res-5009,5009,0,I,1,1,1
Act-5009-88,0,3,Res-5009-I,5009,0,I,1,1,1
Act-5009-88,0,3,Res-5009-88,88,0,,1,1,1
Act-5009-88,0,3,Res-88-O,88,0,O,1,1,1
Act-5009-88,0,0,Res-5009,5009,0,I,1,1,1
Act-5009-88,0,0,Res-5009-I,5009,0,I,1,1,1
Act-5009-88,0,0,Res-5009-88,88,0,,1,1,1
Act-5009-88,0,0,Res-88-O,88,0,O,1,1,1
Act-5010-89,0,1,Res-5010,5010,0,I,1,1,1
Act-5010-89,0,1,Res-5010-I,5010,0,I,1,1,1
Act-5010-89,0,1,Res-5010-89,89,0,,1,1,1
Act-5010-89,0,1,Res-89-O,89,0,O,1,1,1
Act-5010-89,0,2,Res-5010,5010,0,I,1,1,1
Act-5010-89,0,2,Res-5010-I,5010,0,I,1,1,1
Act-5010-89,0,2,Res-5010-89,89,0,,1,1,1
Act-5010-89,0,2,Res-89-O,89,0,O,1,1,1
Act-5010-89,0,3,Res-5010,5010,0,I,1,1,1
Act-5010-89,0,3,Res-5010-I,5010,0,I,1,1,1
Act-5010-89,0,3,Res-5010-89,89,0,,1,1,1
Act-5010-89,0,3,Res-89-O,89,0,O,1,1,1
Act-5010-89,0,0,Res-5010,5010,0,I,1,1,1
Act-5010-89,0,0,Res-5010-I,5010,0,I,1,1,1
Act-5010-89,0,0,Res-5010-89,89,0,,1,1,1
Act-5010-89,0,0,Res-89-O,89,0,O,1,1,1
Act-5011-90,0,1,Res-5011,5011,0,I,1,1,1
Act-5011-90,0,1,Res-5011-I,5011,0,I,1,1,1
Act-5011-90,0,1,Res-5011-90,90,0,,1,1,1
Act-5011-90,0,1,Res-90-O,90,0,O,1,1,1
Act-5011-90,0,2,Res-5011,5011,0,I,1,1,1
Act-5011-90,0,2,Res-5011-I,5011,0,I,1,1,1
Act-5011-90,0,2,Res-5011-90,90,0,,1,1,1
Act-5011-90,0,2,Res-90-O,90,0,O,1,1,1
Act-5011-90,0,3,Res-5011,5011,0,I,1,1,1
Act-5011-90,0,3,Res-5011-I,5011,0,I,1,1,1
Act-5011-90,0,3,Res-5011-90,90,0,,1,1,1
Act-5011-90,0,3,Res-90-O,90,0,O,1,1,1
Act-5011-90,0,0,Res-5011,5011,0,I,1,1,1
Act-5011-90,0,0,Res-5011-I,5011,0,I,1,1,1
Act-5011-90,0,0,Res-5011-90,90,0,,1,1,1
Act-5011-90,0,0,Res-90-O,90,0,O,1,1,1
Act-5012-91,0,1,Res-5012,5012,0,I,1,1,1
Act-5012-91,0,1,Res-5012-I,5012,0,I,1,1,1
Act-5012-91,0,1,Res-5012-91,91,0,,1,1,1
Act-5012-91,0,1,Res-91-O,91,0,O,1,1,1
Act-5012-91,0,2,Res-5012,5012,0,I,1,1,1
Act-5012-91,0,2,Res-5012-I,5012,0,I,1,1,1
Act-5012-91,0,2,Res-5012-91,91,0,,1,1,1
Act-5012-91,0,2,Res-91-O,91,0,O,1,1,1
Act-5012-91,0,3,Res-5012,5012,0,I,1,1,1
Act-5012-91,0,3,Res-5012-I,5012,0,I,1,1,1
Act-5012-91,0,3,Res-5012-91,91,0,,1,1,1
Act-5012-91,0,3,Res-91-O,91,0,O,1,1,1
Act-5012-91,0,0,Res-5012,5012,0,I,1,1,1
Act-5012-91,0,0,Res-5012-I,5012,0,I,1,1,1
Act-5012-91,0,0,Res-5012-91,91,0,,1,1,1
Act-5012-91,0,0,Res-91-O,91,0,O,1,1,1
Act-5013-92,0,1,Res-5013,5013,0,I,1,1,1
Act-5013-92,0,1,Res-5013-I,5013,0,I,1,1,1
Act-5013-92,0,1,Res-5013-92,92,0,,1,1,1
Act-5013-92,0,1,Res-92-O,92,0,O,1,1,1
Act-5013-92,0,2,Res-5013,5013,0,I,1,1,1
Act-5013-92,0,2,Res-5013-I,5013,0,I,1,1,1
Act-5013-92,0,2,Res-5013-92,92,0,,1,1,1
Act-5013-92,0,2,Res-92-O,92,0,O,1,1,1
Act-5013-92,0,3,Res-5013,5013,0,I,1,1,1
Act-5013-92,0,3,Res-5013-I,5013,0,I,1,1,1
Act-5013-92,0,3,Res-5013-92,92,0,,1,1,1
Act-5013-92,0,3,Res-92-O,92,0,O,1,1,1
Act-5013-92,0,0,Res-5013,5013,0,I,1,1,1
Act-5013-92,0,0,Res-5013-I,5013,0,I,1,1,1
Act-5013-92,0,0,Res-5013-92,92,0,,1,1,1
Act-5013-92,0,0,Res-92-O,92,0,O,1,1,1
Act-5014-93,0,1,Res-5014,5014,0,I,1,1,1
Act-5014-93,0,1,Res-5014-I,5014,0,I,1,1,1
Act-5014-93,0,1,Res-5014-93,93,0,,1,1,1
Act-5014-93,0,1,Res-93-O,93,0,O,1,1,1
Act-5014-93,0,2,Res-5014,5014,0,I,1,1,1
Act-5014-93,0,2,Res-5014-I,5014,0,I,1,1,1
Act-5014-93,0,2,Res-5014-93,93,0,,1,1,1
Act-5014-93,0,2,Res-93-O,93,0,O,1,1,1
Act-5014-93,0,3,Res-5014,5014,0,I,1,1,1
Act-5014-93,0,3,Res-5014-I,5014,0,I,1,1,1
Act-5014-93,0,3,Res-5014-93,93,0,,1,1,1
Act-5014-93,0,3,Res-93-O,93,0,O,1,1,1
Act-5014-93,0,0,Res-5014,5014,0,I,1,1,1
Act-5014-93,0,0,Res-5014-I,5014,0,I,1,1,1
Act-5014-93,0,0,Res-5014-93,93,0,,1,1,1
Act-5014-93,0,0,Res-93-O,93,0,O,1,1,1
